ID,a,b,c,d
7568,100,1,800,1000
7569,100,1,800,1000
7570,100,1,800,1000
7571,100,1,800,1000
7572,100,1,800,1000
7573,100,1,800,1000
7574,100,1,800,1000
7575,100,1,800,1000
7576,100,1,800,1000
7577,100,1,800,1000
7578,100,1,800,1000
7579,100,1,800,1000
7580,100,1,800,1000
7581,100,1,800,1000
7582,100,1,800,1000
7583,100,1,800,1000
7584,100,1,800,1000
7585,100,1,800,1000
7586,100,1,800,1000
7587,100,1,800,1000
7588,100,1,800,1000
7589,100,1,800,1000
7590,100,1,800,1000
7591,100,1,800,1000
7592,100,1,800,1000
7593,100,1,800,1000
7594,100,1,800,1000
7595,100,1,800,1000
7596,100,1,800,1000
7597,100,1,800,1000
7598,100,1,800,1000
7599,100,1,800,1000
7600,100,1,800,1000
7601,100,1,800,1000
7602,100,1,800,1000
7603,100,1,800,1000
7604,100,1,800,1000
7605,100,1,800,1000
7606,100,1,800,1000
7607,100,1,800,1000
7608,100,1,800,1000
7609,100,1,800,1000
7610,100,1,800,1000
7611,100,1,800,1000
7612,100,1,800,1000
7613,100,1,800,1000
7614,100,1,800,1000
7615,100,1,800,1000
7616,100,1,800,1000
7617,100,1,800,1000
7618,100,1,800,1000
7619,100,1,800,1000
7620,100,1,800,1000
7621,100,1,800,1000
7622,100,1,800,1000
7623,100,1,800,1000
7624,100,1,800,1000
7625,100,1,800,1000
7626,100,1,800,1000
7627,100,1,800,1000
7628,100,1,800,1000
7629,100,1,800,1000
7630,100,1,800,1000
7631,100,1,800,1000
7632,100,1,800,1000
7633,100,1,800,1000
7634,100,1,800,1000
7635,100,1,800,1000
7636,100,1,800,1000
7637,100,1,800,1000
7638,100,1,800,1000
7639,100,1,800,1000
7640,100,1,800,1000
7641,100,1,800,1000
7642,100,1,800,1000
7643,100,1,800,1000
7644,100,1,800,1000
7645,100,1,800,1000
7646,100,1,800,1000
7647,100,1,800,1000
7648,100,1,800,1000
7649,100,1,800,1000
7650,100,1,800,1000
7651,100,1,800,1000
7652,100,1,800,1000
7653,100,1,800,1000
7654,100,1,800,1000
7655,100,1,800,1000
7656,100,1,800,1000
7657,100,1,800,1000
7658,100,1,800,1000
7659,100,1,800,1000
7660,100,1,800,1000
7661,100,1,800,1000
7662,100,1,800,1000
7663,100,1,800,1000
7664,100,1,800,1000
7665,100,1,800,1000
7666,100,1,800,1000
7667,100,1,800,1000
7668,100,1,800,1000
7669,100,1,800,1000
7670,100,1,800,1000
7671,100,1,800,1000
7672,100,1,800,1000
7673,100,1,800,1000
7674,100,1,800,1000
7675,100,1,800,1000
7676,100,1,800,1000
7677,100,1,800,1000
7678,100,1,800,1000
7679,100,1,800,1000
7680,100,1,800,1000
7681,100,1,800,1000
7682,100,1,800,1000
7683,100,1,800,1000
7684,100,1,800,1000
7685,100,1,800,1000
7686,100,1,800,1000
7687,100,1,800,1000
7688,100,1,800,1000
7689,100,1,800,1000
7690,100,1,800,1000
7691,100,1,800,1000
7692,100,1,800,1000
7693,100,1,800,1000
7694,100,1,800,1000
7695,100,1,800,1000
7696,100,1,800,1000
7697,100,1,800,1000
7698,100,1,800,1000
7699,100,1,800,1000
7700,100,1,800,1000
7701,100,1,800,1000
7702,100,1,800,1000
7703,100,1,800,1000
7704,100,1,800,1000
7705,100,1,800,1000
7706,100,1,800,1000
7707,100,1,800,1000
7708,100,1,800,1000
7709,100,1,800,1000
7710,100,1,800,1000
7711,100,1,800,1000
7712,100,1,800,1000
7713,100,1,800,1000
7714,100,1,800,1000
7715,100,1,800,1000
7716,100,1,800,1000
7717,100,1,800,1000
7718,100,1,800,1000
7719,100,1,800,1000
7720,100,1,800,1000
7721,100,1,800,1000
7722,100,1,800,1000
7723,100,1,800,1000
7724,100,1,800,1000
7725,100,1,800,1000
7726,100,1,800,1000
7727,100,1,800,1000
7728,100,1,800,1000
7729,100,1,800,1000
7730,100,1,800,1000
7731,100,1,800,1000
7732,100,1,800,1000
7733,100,1,800,1000
7734,100,1,800,1000
7735,100,1,800,1000
7736,100,1,800,1000
7737,100,1,800,1000
7738,100,1,800,1000
7739,100,1,800,1000
7740,100,1,800,1000
7741,100,1,800,1000
7742,100,1,800,1000
7743,100,1,800,1000
7744,100,1,800,1000
7745,100,1,800,1000
7746,100,1,800,1000
7747,100,1,800,1000
7748,100,1,800,1000
7749,100,1,800,1000
7750,100,1,800,1000
7751,100,1,800,1000
7752,100,1,800,1000
7753,100,1,800,1000
7754,100,1,800,1000
7755,100,1,800,1000
7756,100,1,800,1000
7757,100,1,800,1000
7758,100,1,800,1000
7759,100,1,800,1000
7760,100,1,800,1000
7761,100,1,800,1000
7762,100,1,800,1000
7763,100,1,800,1000
7764,100,1,800,1000
7765,100,1,800,1000
7766,100,1,800,1000
7767,100,1,800,1000
7768,100,1,800,1000
7769,100,1,800,1000
7770,100,1,800,1000
7771,100,1,800,1000
7772,100,1,800,1000
7773,100,1,800,1000
7774,100,1,800,1000
7775,100,1,800,1000
7776,100,1,800,1000
7777,100,1,800,1000
7778,100,1,800,1000
7779,100,1,800,1000
7780,100,1,800,1000
7781,100,1,800,1000
7782,100,1,800,1000
7783,100,1,800,1000
7784,100,1,800,1000
7785,100,1,800,1000
7786,100,1,800,1000
7787,100,1,800,1000
7788,100,1,800,1000
7789,100,1,800,1000
7790,100,1,800,1000
7791,100,1,800,1000
7792,100,1,800,1000
7793,100,1,800,1000
7794,100,1,800,1000
7795,100,1,800,1000
7796,100,1,800,1000
7797,100,1,800,1000
7798,100,1,800,1000
7799,100,1,800,1000
7800,100,1,800,1000
7801,100,1,800,1000
7802,100,1,800,1000
7803,100,1,800,1000
7804,100,1,800,1000
7805,100,1,800,1000
7806,100,1,800,1000
7807,100,1,800,1000
7808,100,1,800,1000
7809,100,1,800,1000
7810,100,1,800,1000
7811,100,1,800,1000
7812,100,1,800,1000
7813,100,1,800,1000
7814,100,1,800,1000
7815,100,1,800,1000
7816,100,1,800,1000
7817,100,1,800,1000
7818,100,1,800,1000
7819,100,1,800,1000
7820,100,1,800,1000
7821,100,1,800,1000
7822,100,1,800,1000
7823,100,1,800,1000
7824,100,1,800,1000
7825,100,1,800,1000
7826,100,1,800,1000
7827,100,1,800,1000
7828,100,1,800,1000
7829,100,1,800,1000
7830,100,1,800,1000
7831,100,1,800,1000
7832,100,1,800,1000
7833,100,1,800,1000
7834,100,1,800,1000
7835,100,1,800,1000
7836,100,1,800,1000
7837,100,1,800,1000
7838,100,1,800,1000
7839,100,1,800,1000
7840,100,1,800,1000
7841,100,1,800,1000
7842,100,1,800,1000
7843,100,1,800,1000
7844,100,1,800,1000
7845,100,1,800,1000
7846,100,1,800,1000
7847,100,1,800,1000
7848,100,1,800,1000
7849,100,1,800,1000
7850,100,1,800,1000
7851,100,1,800,1000
7852,100,1,800,1000
7853,100,1,800,1000
7854,100,1,800,1000
7855,100,1,800,1000
7856,100,1,800,1000
7857,100,1,800,1000
7858,100,1,800,1000
7859,100,1,800,1000
7860,100,1,800,1000
7861,100,1,800,1000
7862,100,1,800,1000
7863,100,1,800,1000
7864,100,1,800,1000
7865,100,1,800,1000
7866,100,1,800,1000
7867,100,1,800,1000
7868,100,1,800,1000
7869,100,1,800,1000
7870,100,1,800,1000
7871,100,1,800,1000
7872,100,1,800,1000
7873,100,1,800,1000
7874,100,1,800,1000
7875,100,1,800,1000
7876,100,1,800,1000
7877,100,1,800,1000
7878,100,1,800,1000
7879,100,1,800,1000
7880,100,1,800,1000
7881,100,1,800,1000
7882,100,1,800,1000
7883,100,1,800,1000
7884,100,1,800,1000
7885,100,1,800,1000
7886,100,1,800,1000
7887,100,1,800,1000
7888,100,1,800,1000
7889,100,1,800,1000
7890,100,1,800,1000
7891,100,1,800,1000
7892,100,1,800,1000
7893,100,1,800,1000
7894,100,1,800,1000
7895,100,1,800,1000
7896,100,1,800,1000
7897,100,1,800,1000
7898,100,1,800,1000
7899,100,1,800,1000
7900,100,1,800,1000
7901,100,1,800,1000
7902,100,1,800,1000
7903,100,1,800,1000
7904,100,1,800,1000
7905,100,1,800,1000
7906,100,1,800,1000
7907,100,1,800,1000
7908,100,1,800,1000
7909,100,1,800,1000
7910,100,1,800,1000
7911,100,1,800,1000
7912,100,1,800,1000
7913,100,1,800,1000
7914,100,1,800,1000
7915,100,1,800,1000
7916,100,1,800,1000
7917,100,1,800,1000
7918,100,1,800,1000
7919,100,1,800,1000
7920,100,1,800,1000
7921,100,1,800,1000
7922,100,1,800,1000
7923,100,1,800,1000
7924,100,1,800,1000
7925,100,1,800,1000
7926,100,1,800,1000
7927,100,1,800,1000
7928,100,1,800,1000
7929,100,1,800,1000
7930,100,1,800,1000
7931,100,1,800,1000
7932,100,1,800,1000
7933,100,1,800,1000
7934,100,1,800,1000
7935,100,1,800,1000
7936,100,1,800,1000
7937,100,1,800,1000
7938,100,1,800,1000
7939,100,1,800,1000
7940,100,1,800,1000
7941,100,1,800,1000
7942,100,1,800,1000
7943,100,1,800,1000
7944,100,1,800,1000
7945,100,1,800,1000
7946,100,1,800,1000
7947,100,1,800,1000
7948,100,1,800,1000
7949,100,1,800,1000
7950,100,1,800,1000
7951,100,1,800,1000
7952,100,1,800,1000
7953,100,1,800,1000
7954,100,1,800,1000
7955,100,1,800,1000
7956,100,1,800,1000
7957,100,1,800,1000
7958,100,1,800,1000
7959,100,1,800,1000
7960,100,1,800,1000
7961,100,1,800,1000
7962,100,1,800,1000
7963,100,1,800,1000
7964,100,1,800,1000
7965,100,1,800,1000
7966,100,1,800,1000
7967,100,1,800,1000
7968,100,1,800,1000
7969,100,1,800,1000
7970,100,1,800,1000
7971,100,1,800,1000
7972,100,1,800,1000
7973,100,1,800,1000
7974,100,1,800,1000
7975,100,1,800,1000
7976,100,1,800,1000
7977,100,1,800,1000
7978,100,1,800,1000
7979,100,1,800,1000
7980,100,1,800,1000
7981,100,1,800,1000
7982,100,1,800,1000
7983,100,1,800,1000
7984,100,1,800,1000
7985,100,1,800,1000
7986,100,1,800,1000
7987,100,1,800,1000
7988,100,1,800,1000
7989,100,1,800,1000
7990,100,1,800,1000
7991,100,1,800,1000
7992,100,1,800,1000
7993,100,1,800,1000
7994,100,1,800,1000
7995,100,1,800,1000
7996,100,1,800,1000
7997,100,1,800,1000
7998,100,1,800,1000
7999,100,1,800,1000
8000,100,1,800,1000
8001,100,1,800,1000
8002,100,1,800,1000
8003,100,1,800,1000
8004,100,1,800,1000
8005,100,1,800,1000
8006,100,1,800,1000
8007,100,1,800,1000
8008,100,1,800,1000
8009,100,1,800,1000
8010,100,1,800,1000
8011,100,1,800,1000
8012,100,1,800,1000
8013,100,1,800,1000
8014,100,1,800,1000
8015,100,1,800,1000
8016,100,1,800,1000
8017,100,1,800,1000
8018,100,1,800,1000
8019,100,1,800,1000
8020,100,1,800,1000
8021,100,1,800,1000
8022,100,1,800,1000
8023,100,1,800,1000
8024,100,1,800,1000
8025,100,1,800,1000
8026,100,1,800,1000
8027,100,1,800,1000
8028,100,1,800,1000
8029,100,1,800,1000
8030,100,1,800,1000
8031,100,1,800,1000
8032,100,1,800,1000
8033,100,1,800,1000
8034,100,1,800,1000
8035,100,1,800,1000
8036,100,1,800,1000
8037,100,1,800,1000
8038,100,1,800,1000
8039,100,1,800,1000
8040,100,1,800,1000
8041,100,1,800,1000
8042,100,1,800,1000
8043,100,1,800,1000
8044,100,1,800,1000
8045,100,1,800,1000
8046,100,1,800,1000
8047,100,1,800,1000
8048,100,1,800,1000
8049,100,1,800,1000
8050,100,1,800,1000
8051,100,1,800,1000
8052,100,1,800,1000
8053,100,1,800,1000
8054,100,1,800,1000
8055,100,1,800,1000
8056,100,1,800,1000
8057,100,1,800,1000
8058,100,1,800,1000
8059,100,1,800,1000
8060,100,1,800,1000
8061,100,1,800,1000
8062,100,1,800,1000
8063,100,1,800,1000
8064,100,1,800,1000
8065,100,1,800,1000
8066,100,1,800,1000
8067,100,1,800,1000
8068,100,1,800,1000
8069,100,1,800,1000
8070,100,1,800,1000
8071,100,1,800,1000
8072,100,1,800,1000
8073,100,1,800,1000
8074,100,1,800,1000
8075,100,1,800,1000
8076,100,1,800,1000
8077,100,1,800,1000
8078,100,1,800,1000
8079,100,1,800,1000
8080,100,1,800,1000
8081,100,1,800,1000
8082,100,1,800,1000
8083,100,1,800,1000
8084,100,1,800,1000
8085,100,1,800,1000
8086,100,1,800,1000
8087,100,1,800,1000
8088,100,1,800,1000
8089,100,1,800,1000
8090,100,1,800,1000
8091,100,1,800,1000
8092,100,1,800,1000
8093,100,1,800,1000
8094,100,1,800,1000
8095,100,1,800,1000
8096,100,1,800,1000
8097,100,1,800,1000
8098,100,1,800,1000
8099,100,1,800,1000
8100,100,1,800,1000
8101,100,1,800,1000
8102,100,1,800,1000
8103,100,1,800,1000
8104,100,1,800,1000
8105,100,1,800,1000
8106,100,1,800,1000
8107,100,1,800,1000
8108,100,1,800,1000
8109,100,1,800,1000
8110,100,1,800,1000
8111,100,1,800,1000
8112,100,1,800,1000
8113,100,1,800,1000
8114,100,1,800,1000
8115,100,1,800,1000
8116,100,1,800,1000
8117,100,1,800,1000
8118,100,1,800,1000
8119,100,1,800,1000
8120,100,1,800,1000
8121,100,1,800,1000
8122,100,1,800,1000
8123,100,1,800,1000
8124,100,1,800,1000
8125,100,1,800,1000
8126,100,1,800,1000
8127,100,1,800,1000
8128,100,1,800,1000
8129,100,1,800,1000
8130,100,1,800,1000
8131,100,1,800,1000
8132,100,1,800,1000
8133,100,1,800,1000
8134,100,1,800,1000
8135,100,1,800,1000
8136,100,1,800,1000
8137,100,1,800,1000
8138,100,1,800,1000
8139,100,1,800,1000
8140,100,1,800,1000
8141,100,1,800,1000
8142,100,1,800,1000
8143,100,1,800,1000
8144,100,1,800,1000
8145,100,1,800,1000
8146,100,1,800,1000
8147,100,1,800,1000
8148,100,1,800,1000
8149,100,1,800,1000
8150,100,1,800,1000
8151,100,1,800,1000
8152,100,1,800,1000
8153,100,1,800,1000
8154,100,1,800,1000
8155,100,1,800,1000
8156,100,1,800,1000
8157,100,1,800,1000
8158,100,1,800,1000
8159,100,1,800,1000
8160,100,1,800,1000
8161,100,1,800,1000
8162,100,1,800,1000
8163,100,1,800,1000
8164,100,1,800,1000
8165,100,1,800,1000
8166,100,1,800,1000
8167,100,1,800,1000
8168,100,1,800,1000
8169,100,1,800,1000
8170,100,1,800,1000
8171,100,1,800,1000
8172,100,1,800,1000
8173,100,1,800,1000
8174,100,1,800,1000
8175,100,1,800,1000
8176,100,1,800,1000
8177,100,1,800,1000
8178,100,1,800,1000
8179,100,1,800,1000
8180,100,1,800,1000
8181,100,1,800,1000
8182,100,1,800,1000
8183,100,1,800,1000
8184,100,1,800,1000
8185,100,1,800,1000
8186,100,1,800,1000
8187,100,1,800,1000
8188,100,1,800,1000
8189,100,1,800,1000
8190,100,1,800,1000
8191,100,1,800,1000
8192,100,1,800,1000
8193,100,1,800,1000
8194,100,1,800,1000
8195,100,1,800,1000
8196,100,1,800,1000
8197,100,1,800,1000
8198,100,1,800,1000
8199,100,1,800,1000
8200,100,1,800,1000
8201,100,1,800,1000
8202,100,1,800,1000
8203,100,1,800,1000
8204,100,1,800,1000
8205,100,1,800,1000
8206,100,1,800,1000
8207,100,1,800,1000
8208,100,1,800,1000
8209,100,1,800,1000
8210,100,1,800,1000
8211,100,1,800,1000
8212,100,1,800,1000
8213,100,1,800,1000
8214,100,1,800,1000
8215,100,1,800,1000
8216,100,1,800,1000
8217,100,1,800,1000
8218,100,1,800,1000
8219,100,1,800,1000
8220,100,1,800,1000
8221,100,1,800,1000
8222,100,1,800,1000
8223,100,1,800,1000
8224,100,1,800,1000
8225,100,1,800,1000
8226,100,1,800,1000
8227,100,1,800,1000
8228,100,1,800,1000
8229,100,1,800,1000
8230,100,1,800,1000
8231,100,1,800,1000
8232,100,1,800,1000
8233,100,1,800,1000
8234,100,1,800,1000
8235,100,1,800,1000
8236,100,1,800,1000
8237,100,1,800,1000
8238,100,1,800,1000
8239,100,1,800,1000
8240,100,1,800,1000
8241,100,1,800,1000
8242,100,1,800,1000
8243,100,1,800,1000
8244,100,1,800,1000
8245,100,1,800,1000
8246,100,1,800,1000
8247,100,1,800,1000
8248,100,1,800,1000
8249,100,1,800,1000
8250,100,1,800,1000
8251,100,1,800,1000
8252,100,1,800,1000
8253,100,1,800,1000
8254,100,1,800,1000
8255,100,1,800,1000
8256,100,1,800,1000
8257,100,1,800,1000
8258,100,1,800,1000
8259,100,1,800,1000
8260,100,1,800,1000
8261,100,1,800,1000
8262,100,1,800,1000
8263,100,1,800,1000
8264,100,1,800,1000
8265,100,1,800,1000
8266,100,1,800,1000
8267,100,1,800,1000
8268,100,1,800,1000
8269,100,1,800,1000
8270,100,1,800,1000
8271,100,1,800,1000
8272,100,1,800,1000
8273,100,1,800,1000
8274,100,1,800,1000
8275,100,1,800,1000
8276,100,1,800,1000
8277,100,1,800,1000
8278,100,1,800,1000
8279,100,1,800,1000
8280,100,1,800,1000
8281,100,1,800,1000
8282,100,1,800,1000
8283,100,1,800,1000
8284,100,1,800,1000
8285,100,1,800,1000
8286,100,1,800,1000
8287,100,1,800,1000
8288,100,1,800,1000
8289,100,1,800,1000
8290,100,1,800,1000
8291,100,1,800,1000
8292,100,1,800,1000
8293,100,1,800,1000
8294,100,1,800,1000
8295,100,1,800,1000
8296,100,1,800,1000
8297,100,1,800,1000
8298,100,1,800,1000
8299,100,1,800,1000
8300,100,1,800,1000
8301,100,1,800,1000
8302,100,1,800,1000
8303,100,1,800,1000
8304,100,1,800,1000
8305,100,1,800,1000
8306,100,1,800,1000
8307,100,1,800,1000
8308,100,1,800,1000
8309,100,1,800,1000
8310,100,1,800,1000
8311,100,1,800,1000
8312,100,1,800,1000
8313,100,1,800,1000
8314,100,1,800,1000
8315,100,1,800,1000
8316,100,1,800,1000
8317,100,1,800,1000
8318,100,1,800,1000
8319,100,1,800,1000
8320,100,1,800,1000
8321,100,1,800,1000
8322,100,1,800,1000
8323,100,1,800,1000
8324,100,1,800,1000
8325,100,1,800,1000
8326,100,1,800,1000
8327,100,1,800,1000
8328,100,1,800,1000
8329,100,1,800,1000
8330,100,1,800,1000
8331,100,1,800,1000
8332,100,1,800,1000
8333,100,1,800,1000
8334,100,1,800,1000
8335,100,1,800,1000
8336,100,1,800,1000
8337,100,1,800,1000
8338,100,1,800,1000
8339,100,1,800,1000
8340,100,1,800,1000
8341,100,1,800,1000
8342,100,1,800,1000
8343,100,1,800,1000
8344,100,1,800,1000
8345,100,1,800,1000
8346,100,1,800,1000
8347,100,1,800,1000
8348,100,1,800,1000
8349,100,1,800,1000
8350,100,1,800,1000
8351,100,1,800,1000
8352,100,1,800,1000
8353,100,1,800,1000
8354,100,1,800,1000
8355,100,1,800,1000
8356,100,1,800,1000
8357,100,1,800,1000
8358,100,1,800,1000
8359,100,1,800,1000
8360,100,1,800,1000
8361,100,1,800,1000
8362,100,1,800,1000
8363,100,1,800,1000
8364,100,1,800,1000
8365,100,1,800,1000
8366,100,1,800,1000
8367,100,1,800,1000
8368,100,1,800,1000
8369,100,1,800,1000
8370,100,1,800,1000
8371,100,1,800,1000
8372,100,1,800,1000
8373,100,1,800,1000
8374,100,1,800,1000
8375,100,1,800,1000
8376,100,1,800,1000
8377,100,1,800,1000
8378,100,1,800,1000
8379,100,1,800,1000
8380,100,1,800,1000
8381,100,1,800,1000
8382,100,1,800,1000
8383,100,1,800,1000
8384,100,1,800,1000
8385,100,1,800,1000
8386,100,1,800,1000
8387,100,1,800,1000
8388,100,1,800,1000
8389,100,1,800,1000
8390,100,1,800,1000
8391,100,1,800,1000
8392,100,1,800,1000
8393,100,1,800,1000
8394,100,1,800,1000
8395,100,1,800,1000
8396,100,1,800,1000
8397,100,1,800,1000
8398,100,1,800,1000
8399,100,1,800,1000
8400,100,1,800,1000
8401,100,1,800,1000
8402,100,1,800,1000
8403,100,1,800,1000
8404,100,1,800,1000
8405,100,1,800,1000
8406,100,1,800,1000
8407,100,1,800,1000
8408,100,1,800,1000
8409,100,1,800,1000
8410,100,1,800,1000
8411,100,1,800,1000
8412,100,1,800,1000
8413,100,1,800,1000
8414,100,1,800,1000
8415,100,1,800,1000
8416,100,1,800,1000
8417,100,1,800,1000
8418,100,1,800,1000
8419,100,1,800,1000
8420,100,1,800,1000
8421,100,1,800,1000
8422,100,1,800,1000
8423,100,1,800,1000
8424,100,1,800,1000
8425,100,1,800,1000
8426,100,1,800,1000
8427,100,1,800,1000
8428,100,1,800,1000
8429,100,1,800,1000
8430,100,1,800,1000
8431,100,1,800,1000
8432,100,1,800,1000
8433,100,1,800,1000
8434,100,1,800,1000
8435,100,1,800,1000
8436,100,1,800,1000
8437,100,1,800,1000
8438,100,1,800,1000
8439,100,1,800,1000
8440,100,1,800,1000
8441,100,1,800,1000
8442,100,1,800,1000
8443,100,1,800,1000
8444,100,1,800,1000
8445,100,1,800,1000
8446,100,1,800,1000
8447,100,1,800,1000
8448,100,1,800,1000
8449,100,1,800,1000
8450,100,1,800,1000
8451,100,1,800,1000
8452,100,1,800,1000
8453,100,1,800,1000
8454,100,1,800,1000
8455,100,1,800,1000
8456,100,1,800,1000
8457,100,1,800,1000
8458,100,1,800,1000
8459,100,1,800,1000
8460,100,1,800,1000
8461,100,1,800,1000
8462,100,1,800,1000
8463,100,1,800,1000
8464,100,1,800,1000
8465,100,1,800,1000
8466,100,1,800,1000
8467,100,1,800,1000
8468,100,1,800,1000
8469,100,1,800,1000
8470,100,1,800,1000
8471,100,1,800,1000
8472,100,1,800,1000
8473,100,1,800,1000
8474,100,1,800,1000
8475,100,1,800,1000
8476,100,1,800,1000
8477,100,1,800,1000
8478,100,1,800,1000
8479,100,1,800,1000
8480,100,1,800,1000
8481,100,1,800,1000
8482,100,1,800,1000
8483,100,1,800,1000
8484,100,1,800,1000
8485,100,1,800,1000
8486,100,1,800,1000
8487,100,1,800,1000
8488,100,1,800,1000
8489,100,1,800,1000
8490,100,1,800,1000
8491,100,1,800,1000
8492,100,1,800,1000
8493,100,1,800,1000
8494,100,1,800,1000
8495,100,1,800,1000
8496,100,1,800,1000
8497,100,1,800,1000
8498,100,1,800,1000
8499,100,1,800,1000
8500,100,1,800,1000
8501,100,1,800,1000
8502,100,1,800,1000
8503,100,1,800,1000
8504,100,1,800,1000
8505,100,1,800,1000
8506,100,1,800,1000
8507,100,1,800,1000
8508,100,1,800,1000
8509,100,1,800,1000
8510,100,1,800,1000
8511,100,1,800,1000
8512,100,1,800,1000
8513,100,1,800,1000
8514,100,1,800,1000
8515,100,1,800,1000
8516,100,1,800,1000
8517,100,1,800,1000
8518,100,1,800,1000
8519,100,1,800,1000
8520,100,1,800,1000
8521,100,1,800,1000
8522,100,1,800,1000
8523,100,1,800,1000
8524,100,1,800,1000
8525,100,1,800,1000
8526,100,1,800,1000
8527,100,1,800,1000
8528,100,1,800,1000
8529,100,1,800,1000
8530,100,1,800,1000
8531,100,1,800,1000
8532,100,1,800,1000
8533,100,1,800,1000
8534,100,1,800,1000
8535,100,1,800,1000
8536,100,1,800,1000
8537,100,1,800,1000
8538,100,1,800,1000
8539,100,1,800,1000
8540,100,1,800,1000
8541,100,1,800,1000
8542,100,1,800,1000
8543,100,1,800,1000
8544,100,1,800,1000
8545,100,1,800,1000
8546,100,1,800,1000
8547,100,1,800,1000
8548,100,1,800,1000
8549,100,1,800,1000
8550,100,1,800,1000
8551,100,1,800,1000
8552,100,1,800,1000
8553,100,1,800,1000
8554,100,1,800,1000
8555,100,1,800,1000
8556,100,1,800,1000
8557,100,1,800,1000
8558,100,1,800,1000
8559,100,1,800,1000
8560,100,1,800,1000
8561,100,1,800,1000
8562,100,1,800,1000
8563,100,1,800,1000
8564,100,1,800,1000
8565,100,1,800,1000
8566,100,1,800,1000
8567,100,1,800,1000
8568,100,1,800,1000
8569,100,1,800,1000
8570,100,1,800,1000
8571,100,1,800,1000
8572,100,1,800,1000
8573,100,1,800,1000
8574,100,1,800,1000
8575,100,1,800,1000
8576,100,1,800,1000
8577,100,1,800,1000
8578,100,1,800,1000
8579,100,1,800,1000
8580,100,1,800,1000
8581,100,1,800,1000
8582,100,1,800,1000
8583,100,1,800,1000
8584,100,1,800,1000
8585,100,1,800,1000
8586,100,1,800,1000
8587,100,1,800,1000
8588,100,1,800,1000
8589,100,1,800,1000
8590,100,1,800,1000
8591,100,1,800,1000
8592,100,1,800,1000
8593,100,1,800,1000
8594,100,1,800,1000
8595,100,1,800,1000
8596,100,1,800,1000
8597,100,1,800,1000
8598,100,1,800,1000
8599,100,1,800,1000
8600,100,1,800,1000
8601,100,1,800,1000
8602,100,1,800,1000
8603,100,1,800,1000
8604,100,1,800,1000
8605,100,1,800,1000
8606,100,1,800,1000
8607,100,1,800,1000
8608,100,1,800,1000
8609,100,1,800,1000
8610,100,1,800,1000
8611,100,1,800,1000
8612,100,1,800,1000
8613,100,1,800,1000
8614,100,1,800,1000
8615,100,1,800,1000
8616,100,1,800,1000
8617,100,1,800,1000
8618,100,1,800,1000
8619,100,1,800,1000
8620,100,1,800,1000
8621,100,1,800,1000
8622,100,1,800,1000
8623,100,1,800,1000
8624,100,1,800,1000
8625,100,1,800,1000
8626,100,1,800,1000
8627,100,1,800,1000
8628,100,1,800,1000
8629,100,1,800,1000
8630,100,1,800,1000
8631,100,1,800,1000
8632,100,1,800,1000
8633,100,1,800,1000
8634,100,1,800,1000
8635,100,1,800,1000
8636,100,1,800,1000
8637,100,1,800,1000
8638,100,1,800,1000
8639,100,1,800,1000
8640,100,1,800,1000
8641,100,1,800,1000
8642,100,1,800,1000
8643,100,1,800,1000
8644,100,1,800,1000
8645,100,1,800,1000
8646,100,1,800,1000
8647,100,1,800,1000
8648,100,1,800,1000
8649,100,1,800,1000
8650,100,1,800,1000
8651,100,1,800,1000
8652,100,1,800,1000
8653,100,1,800,1000
8654,100,1,800,1000
8655,100,1,800,1000
8656,100,1,800,1000
8657,100,1,800,1000
8658,100,1,800,1000
8659,100,1,800,1000
8660,100,1,800,1000
8661,100,1,800,1000
8662,100,1,800,1000
8663,100,1,800,1000
8664,100,1,800,1000
8665,100,1,800,1000
8666,100,1,800,1000
8667,100,1,800,1000
8668,100,1,800,1000
8669,100,1,800,1000
8670,100,1,800,1000
8671,100,1,800,1000
8672,100,1,800,1000
8673,100,1,800,1000
8674,100,1,800,1000
8675,100,1,800,1000
8676,100,1,800,1000
8677,100,1,800,1000
8678,100,1,800,1000
8679,100,1,800,1000
8680,100,1,800,1000
8681,100,1,800,1000
8682,100,1,800,1000
8683,100,1,800,1000
8684,100,1,800,1000
8685,100,1,800,1000
8686,100,1,800,1000
8687,100,1,800,1000
8688,100,1,800,1000
8689,100,1,800,1000
8690,100,1,800,1000
8691,100,1,800,1000
8692,100,1,800,1000
8693,100,1,800,1000
8694,100,1,800,1000
8695,100,1,800,1000
8696,100,1,800,1000
8697,100,1,800,1000
8698,100,1,800,1000
8699,100,1,800,1000
8700,100,1,800,1000
8701,100,1,800,1000
8702,100,1,800,1000
8703,100,1,800,1000
8704,100,1,800,1000
8705,100,1,800,1000
8706,100,1,800,1000
8707,100,1,800,1000
8708,100,1,800,1000
8709,100,1,800,1000
8710,100,1,800,1000
8711,100,1,800,1000
8712,100,1,800,1000
8713,100,1,800,1000
8714,100,1,800,1000
8715,100,1,800,1000
8716,100,1,800,1000
8717,100,1,800,1000
8718,100,1,800,1000
8719,100,1,800,1000
8720,100,1,800,1000
8721,100,1,800,1000
8722,100,1,800,1000
8723,100,1,800,1000
8724,100,1,800,1000
8725,100,1,800,1000
8726,100,1,800,1000
8727,100,1,800,1000
8728,100,1,800,1000
8729,100,1,800,1000
8730,100,1,800,1000
8731,100,1,800,1000
8732,100,1,800,1000
