,T0.00h,T0.50h,T1.00h,T1.50h,T2.00h,T2.50h,T3.00h,T3.50h,T4.00h,T4.50h,T5.00h,T5.50h,T6.00h,T6.50h,T7.00h,T7.50h,T8.00h,T8.50h,T9.00h,T9.50h,T10.00h,T10.50h,T11.00h,T11.50h,T12.00h,T12.50h,T13.00h,T13.50h,T14.00h,T14.50h,T15.00h,T15.50h,T16.00h,T16.50h,T17.00h,T17.50h,T18.00h,T18.50h,T19.00h,T19.50h,T20.00h,T20.50h,T21.00h,T21.50h,T22.00h,T22.50h,T23.00h,T23.50h,T24.00h,T25.00h,T26.00h,T27.00h,T28.00h,T29.00h,T30.00h,T31.00h,T32.00h,T33.00h,T34.00h,T35.00h,T36.00h,T37.00h,T38.00h,T39.00h,T40.00h,T41.00h,T42.00h,T43.00h,T44.00h,T45.00h,T46.00h,T47.00h,T48.00h,T49.50h,T51.00h,T52.50h,T54.00h,T55.50h,T57.00h,T58.50h,T60.00h,T61.50h,T63.00h,T64.50h,T66.00h,T67.50h,T69.00h,T70.50h,T72.00h,T74.00h,T76.00h,T78.00h,T80.00h,T82.00h,T84.00h,T86.00h,T88.00h,T90.00h,T92.00h,T94.00h,T96.00h,T98.00h,T100.00h
GENE_PGK2,71.50712791218693,64.77733376219687,67.31408082231796,50.009976338338234,73.43743357807679,67.16177202748266,63.02681728571414,52.70864528834836,60.88633454644612,54.88230405318163,42.683123095381085,55.64874505657027,54.1250360764931,63.524830141169296,36.0123980580876,55.44026357547416,43.766784331215156,54.852169175037986,54.662155028093785,50.50933105920489,56.73202960756616,40.68998478876895,57.708440113875845,43.74136321520239,37.10477301856266,45.914329493107395,32.46755245277755,48.61841277946853,44.52420983860656,54.30635753634254,49.746674799455434,35.48462661232296,38.79139839257701,47.32961139799282,48.95669942380545,50.86247078829167,50.27919696887294,41.52276153353825,43.917190332690524,49.251782447834906,38.94164855238651,42.6805203865002,38.00961438908804,36.29473474686261,39.4497379955065,34.77381602015288,37.631540772393095,32.10408601159341,36.55585751697495,39.37491139075209,32.98523565631176,35.53802640628296,35.544803128541965,36.48459519578366,32.861154656383334,38.28126813533173,22.137354122563117,45.73507766670781,27.110039863945804,32.49470995132932,25.87353907048906,32.4604186645669,30.30975584576133,25.82620116811638,32.682508718267954,27.015396412191915,29.49255788311111,23.13648719400229,26.289339852254184,33.82432293223534,29.31744640351884,26.40196902170621,23.194289755007137,24.58285864696839,24.53355175813315,24.913600387084845,19.181195274960064,24.679775779809443,18.409075063915434,26.883838215947094,18.755600869111852,21.766343967463225,23.572384233009984,19.38186529916964,20.8325025085985,23.709590064221175,20.83955789269513,19.938949238947846,13.943008412313572,15.750075024676875,20.817718117398336,19.200224951261465,19.28471828563702,18.764521872338555,20.14279977895716,15.985904909890316,16.70958350590671,13.700890224831738,12.933380748637644,11.913781839369916,13.559291442532407,19.070617935006723,11.7449742435875
GENE_PGK3,65.53635456133303,84.55511276334842,77.1937541288408,59.407495650309166,87.5816323092045,74.22061595991597,60.819617848380716,39.49776299047299,83.91191086005446,48.8599256603648,45.95308897283746,69.55766136571096,81.43046968165883,71.16734792105949,63.185798612708524,62.7333088223541,64.23132647664646,62.70774480955522,58.01288668811656,55.901010285947116,53.914714500042905,47.733131308357876,50.9822925631653,39.26876678360082,51.28805441920309,43.8506708224851,42.4935389805822,51.728781453384116,60.22744575858775,56.075947216785195,37.27143069065592,41.0756652392078,54.45670349728616,40.25787985806754,45.14362867844254,50.040760188927266,39.098685570580294,45.98184302034994,35.832845633067414,40.33519332838283,45.98352660808375,33.05241267294002,45.828081271765406,42.42692401900109,45.61409538459909,43.10111684836225,49.73172941783564,41.641700081206515,37.863157271810934,40.40755476400563,42.08397952769242,38.44834147151873,37.67440986082985,32.87629525239085,32.47924861410939,27.95641529088684,43.88841795448357,27.772821764128164,30.054015296019877,29.403397404098413,36.73404801300756,30.426747290891697,37.158386112717,27.671389386375065,31.544209256053104,26.055651131291583,38.74597779080483,23.713266365439242,29.726407236960355,30.631862470418312,29.261879001126793,26.388927458387794,26.226129995915286,26.346317964381527,25.061758175753994,28.73296240423448,32.76096794152954,22.107369793038433,18.804519351251155,22.922702023895923,31.639800993714328,19.710963266868184,27.447586753953694,27.11805115863713,19.546572252469762,22.773790637353777,25.711268614105975,19.201118843547626,19.454537784435704,17.97969445204092,16.405513596095886,17.17104286977864,15.279633815603963,18.519666462941267,16.055667147074324,18.522321835618865,13.532604289177355,18.28891615494222,19.360786688253533,11.92065401982978,17.759525003801507,19.700041711872483,13.479392354351614
GENE_PGK4,110.10138808534775,127.28525213910875,93.54562682717231,121.1145384101923,96.43685681121899,84.34865725303655,79.04501375523571,100.41919525961441,78.24086245510728,90.72661860470402,109.63962159674139,83.54421845791022,103.62972035818954,69.98503922145063,77.82295636809135,65.98241969246061,83.59260161598552,91.31911916351545,81.74443489452894,94.63726771836244,70.151681369541,80.7951185065558,71.17179908395906,80.57960074513866,81.30370478200993,81.29470461511946,62.07210221704363,63.38135290595357,64.70771095046365,69.00629753534987,71.72811739522372,77.4846612973559,60.48314675033316,52.098283977297484,89.77719763246371,55.734465071338896,74.75751839685682,66.04088525935406,67.50300211923356,64.36428964509845,60.0394848800757,67.45505139035475,58.31713699592527,72.6015250794802,66.38392588601657,66.00077056204177,55.38960061683929,57.24994923001068,48.29587291971548,54.568866161707,47.72043449733942,66.34242445835909,54.78922965467884,54.723946688987915,50.60296160036796,52.936921576436184,69.1482511580297,47.34825953743112,43.95275418837574,51.65659959696998,29.21196123662581,46.6723507965935,42.917680630798586,38.04482956115551,47.314958602744014,43.60657969154089,31.058689511623882,37.83523068515534,23.378592056773687,42.406724900040984,41.70886769258901,34.72546785070869,41.98677490915444,30.696608887928107,31.818365404188278,38.734675976661606,32.03630809119322,34.70304257928793,31.46251222484232,31.65412094844835,31.30182344265583,29.096018636612367,33.443106359858525,28.498144602815017,31.02740195180853,27.139294742162996,23.10079494721054,33.610032120842256,31.323828176441825,38.42470797022192,23.69978277628173,26.759142270328088,26.653685240437348,30.726920833238307,24.35424896971761,21.42102547294922,30.277635264591225,24.100294288925177,28.28347960956574,27.519371724029895,24.309530825670052,23.526591493009942,22.5081826802713
GENE_ENO1,62.84710665495223,57.14064138753079,65.11580662483388,47.29152019146012,61.707808317618074,59.213177303828765,63.750050720494194,59.00753205045756,48.929892366847064,66.79060362787042,54.64041526851596,55.09904344142909,47.0335148032712,50.46808558144104,46.352210286828985,51.466680690841905,65.65080975338341,41.01971363586864,38.706853234866905,61.636829894483576,48.36211076729434,44.418815137352254,56.4427552444957,43.90062939966208,60.83619100816067,52.03538405800113,43.297695282860275,61.161767009852184,41.55544516667636,50.24855995079602,46.73792258705937,52.892038765594044,54.03468063192162,43.5238948390134,38.01505474565424,45.33408442843589,37.69831327748245,54.06860022447484,41.9380551471056,38.44334554735972,41.369259996243855,31.791483326385364,33.68918022647952,46.06632452660677,34.83586585546601,32.24824707404583,40.922581698784526,44.16665586404944,41.13067527608477,41.84057778787519,31.645917344084687,27.547810076327345,42.0894404410911,32.07852156503488,31.841338294389907,38.95179067376137,34.554055317956234,33.46477468768896,40.761803720594905,27.31411687561778,33.84629706911834,29.455205397892655,29.871500043303236,34.71251106778085,29.89192217350626,29.53403653288146,31.218484016010947,25.02069318871492,22.779315570377925,21.64013524362223,17.82062269384516,32.58141137914616,20.47702113674979,23.215241175725417,22.533733399877413,24.091691704680507,25.332517736890132,24.98851823599438,19.8134136249061,20.777126415306018,21.815034325757395,19.794410864352,25.08393713672436,21.339831531558445,21.711457396549413,21.16366899972428,22.293775925626036,19.184293532619172,14.828521910133151,19.154647000071765,16.018010679473235,16.06848678230609,18.6797879097069,20.043097224012563,16.705829463847383,17.177072814392954,20.329110033493496,16.56204606615963,21.948700244170247,16.925273729898706,11.352436818301806,16.98681398488055,15.970753920092614
GENE_ENO2,74.17662725369745,86.63744738897438,76.8790642143319,78.70218450307037,87.69624577010667,66.36987137734411,90.89923310351452,70.5155751716128,77.32284137911384,58.0981575272106,80.54724888775652,87.45059908256812,65.54927137248983,58.525019418049496,72.31150555423031,83.60304084024756,53.093308742460934,55.95039567277056,61.80858475815359,57.51333873068637,56.9014351238649,43.984785311295674,69.02115318671207,65.90364269600816,46.22080954553927,74.75635119441424,75.97805405675665,53.25751122761378,69.75601335655473,53.67985111338332,59.67507237251806,50.27003135812935,75.74976075234012,53.76223337124805,56.72218568009417,49.39732910372849,69.72233198280156,69.20061238543505,66.43572462975686,60.40521077067926,47.38361127773856,58.17478614372733,51.16781604648709,60.68439208073054,58.593039548159695,44.84893305189857,56.18569932932564,53.685719654012146,28.15978560872452,52.960338740800225,43.36322636378504,39.4350800714137,38.97525438244507,42.89576450439996,46.0680514177558,33.54637276762807,42.60352156966738,44.20287913439432,51.12535515861147,32.92517237229409,36.566272167273986,39.42194555447586,43.71459503969711,35.00324293855319,42.56300386411615,25.179251159024094,28.361895637281403,36.17779223646383,26.684458036773155,27.458743253255907,30.230176429669736,36.08503456657218,22.806502705845915,31.984552793284273,35.26684656786471,29.037223040845053,27.69383270173201,30.47813788773007,27.38822376893615,33.453329184560445,22.6504350627995,26.49905139516811,27.06072851983767,24.350211212319266,14.460284111816101,24.3986841271404,27.946602876339693,27.089933364763713,25.183606824175733,19.60627814066872,24.42481623795375,20.717937881777743,23.482983320498132,22.35491463429466,18.461406052196725,18.468046035553645,22.153738140296344,20.073025425024138,17.920910319966406,17.459155839139846,19.12384660461552,24.48575893897958,18.07318880700698
GENE_ENO3,53.02092586846479,33.408997458352616,58.75558001231306,56.92812860904721,48.5196019760773,50.564362058853824,53.30306073915152,37.4355423608648,44.491029007024295,53.455498061739014,38.32928838086546,48.72213993884958,36.74363772630681,48.79257177485313,44.84031504755411,33.770797166092194,51.761329631320706,38.764834123773404,37.83961469174293,43.87313514473674,49.372221350802164,35.30113695350545,41.56624087861804,43.35010679065048,44.47000869889018,40.894967164979185,37.2361555601205,34.138569605105694,39.05324058681034,32.005660737280664,21.196412417388178,39.77038606577944,41.93577786689539,23.586850736302416,30.675816339975892,39.09344937498215,46.32124934157027,35.13737580624166,30.879414199086124,33.365752456411606,40.95685323368277,30.35073741981124,29.277185367131807,30.543545332813245,27.934693194138625,32.862563676888264,39.73202886905967,33.161984007531665,30.131062068142693,29.36099527180423,23.05107101317401,33.44821926170354,28.638553054427668,27.664760764923603,41.27533310962063,28.62524424653872,23.8681432940253,24.73111097800884,30.425045369176303,25.934307673505423,19.65462904988165,28.03156163577957,21.793352681091577,30.512049121221786,27.224820072970864,21.504091494300084,27.042269393133427,22.55448102345581,24.79319578237457,23.219698524791465,18.61349306715933,18.976538247593233,23.895042475745836,19.237175078628617,18.629934668744635,16.642544123991033,20.248139273328963,24.44386774070246,15.381747011262208,18.041455317275123,21.39218374500205,17.136386588249348,18.204815514528686,14.093722912180684,17.555080168390287,15.781277807338348,18.354504161377857,18.56013122201859,21.560384169624392,16.568394367094655,15.706020351325822,15.150278033447249,13.7153860066754,14.981958485938398,13.424152415642894,14.197303324219067,16.35954573043983,11.447469259060384,15.593753702246639,15.76016462609306,12.782146618223713,8.776247043611425,11.580985575468485
GENE_ENO4,69.12567769009958,84.81294248957471,78.91632556527846,62.99978280549596,65.19019285158446,66.05537100895027,62.65102504208676,47.821192295066574,75.73516115426044,79.82696434650836,51.264933259681726,77.86260073991161,63.86258080537036,75.90535426942768,63.750376299855816,63.94239055135316,65.41896869441985,53.9980703406647,71.42205419958788,49.81515112346636,55.6481749245434,63.165690241226,53.48790641249607,63.950935550861935,68.33079519687097,64.52885287146393,39.31712383406111,55.84090810248804,62.577994633859205,43.035938416636164,58.81057148858749,57.739549646594725,42.48505348378177,57.804100219635416,52.912143834944615,55.2054842813868,42.55780089732707,50.36277196404302,36.277665086944936,31.76336568805653,48.75232362075486,55.0567987894127,48.54897915325228,45.85977963535705,44.54424913068524,38.95849566333492,43.42565486948563,47.28736693049,41.15985170520299,48.03572530029994,43.5850113085259,43.505275763226294,46.17607376898414,36.823100788894926,43.1235123003465,36.29071230968989,39.75348218587984,33.55207598996308,31.50901182270306,36.351482429593624,25.27428667073405,33.09999096774783,25.85091505322371,37.40704022544305,38.13328450366072,28.21165307975605,33.94490079195166,35.62885276465727,35.092482189582014,31.41559618362038,33.28061024768829,26.657579478609424,29.465806945923998,26.484375360658596,24.8149794939244,27.46241381228092,28.16575279415457,30.831040834723478,26.77645199083152,27.71039714187712,27.254139455921653,34.21822001883826,17.46309177653034,21.14152805852797,28.322773539295074,21.625666167865653,25.471526614622473,22.91647735743345,28.729976962439228,17.85502531932264,24.914340704654187,26.13179691283428,17.265525896074784,22.40274259603845,16.890630939285828,19.559114372363513,18.468026914557907,12.125862356862998,19.916544998363833,18.902548993610228,22.356668806964567,19.761252420023514,24.07497058160283
GENE_PYK1,54.40637432263714,47.016357310178016,41.92884669748738,46.92091101384028,50.768341152877106,47.202506950037744,44.681075351989065,38.88196340823616,48.09547043341601,37.27204706362005,53.00420547059763,47.61237050398032,36.32579064146966,43.82576447359986,40.306695559289444,47.06597872114808,53.33499900769049,31.555326942007916,44.15942963811944,41.8925530578521,46.7181164328327,43.31372612309713,36.82437237750057,39.08310394285578,35.74857828222087,46.63133469766258,39.839554079737965,50.48284408466918,38.50187616696361,34.35209619362147,29.39005653651769,27.44264094269101,28.37296722802654,38.29709515961821,39.21307566328599,27.499673179207864,40.46193919230557,32.743139045029196,35.70412846386874,42.93541901044137,38.822256171663355,32.50468610474358,29.04264682535912,22.473423615328272,29.306222109706592,31.490302991596902,27.42807305161328,31.24800971433836,31.924291269688624,29.9005254294004,27.38742724018126,30.51885763492629,31.138504886210818,23.96908766227176,34.0781755423753,27.202616786348234,27.188071231315977,29.45526784046014,27.071239972326325,29.374006293803212,26.34444391953444,22.546011487629517,25.733120061676207,19.88639682247359,23.99615687516677,23.11455206487154,22.146649764244433,22.067339374127606,15.899475879517256,20.0189504118883,21.78549878177238,21.67532867654106,17.64327523208996,24.287425543549713,17.388531406267763,22.42381881949275,20.416237585990732,16.99004439019941,23.372191872416458,14.87257514267897,20.24307963794463,20.102029936616944,15.452557188052774,20.425144146918253,16.000324172932594,17.07218973869373,16.744033246964264,15.557063729735278,17.55285385009879,17.190259147435206,11.132862009914229,17.738364325948602,10.955714670317292,16.59464145476573,16.548438159094463,11.671564553950127,12.917939914243695,11.334539684044609,12.987915504570232,12.64987515311838,14.647651468172835,15.523928006401801,15.5305845501049
GENE_PYK2,65.5159364057483,59.140862906141585,76.3449978100366,53.190869957207504,48.292664388053566,75.21020261835353,80.12244032596996,57.40952153824347,60.54601702205365,49.893914330616106,59.609860736467056,54.672660259258926,57.30517979966859,61.06155144365267,47.50473103515391,53.174338204913,40.54793236423176,52.03376232519791,53.58002692818858,55.57773808305883,55.04117137318218,59.66422615506212,39.958091686817156,39.92819083548074,54.850468942111654,34.88921255332079,51.07950330225739,40.46649189509833,60.114798127630735,49.92265031968291,46.03360118617832,55.761133967679484,39.15655372563091,40.05496170276659,36.97741899974516,39.27211984720111,45.0648026560805,47.46436221043428,50.03858756151636,31.43416693258946,41.731329970873055,35.34995507597424,40.67357659159465,56.08502825533451,42.922044331145315,46.20159594522942,52.15579567569387,46.64981368736322,36.8533133988033,31.32315140275439,37.815915376708595,34.08817623399356,28.196562404584714,37.16833748485444,36.612199611573196,43.735726636917775,32.09670715520981,34.73206333248901,29.474181949110342,36.3847931069741,31.025570663337326,25.612031585346024,30.494323304502743,31.809445949510817,30.689110257051315,33.642187088062826,22.400951846051452,24.60655214024024,30.392236159904677,24.33678301157275,27.866915533288203,16.880252434291993,36.74854624513834,24.518262088099174,29.49807195846691,23.268213648614662,25.512240975449856,28.82171513090108,27.145179644962283,21.982552453667125,21.818238570772703,25.17372594179492,29.034354161870834,21.760708915030012,26.91883116186092,19.742327918034427,23.053183403527754,23.157705601876078,18.385570544383768,17.07515505448874,22.13656998439011,17.090757072414153,15.819654281582896,16.14201972127685,16.296910879658043,19.714042307695703,18.564068998325084,18.835870548894317,17.861887756826004,15.123488388508278,18.132790781825992,19.121543425201043,17.48528801875949
GENE_PYK3,86.12195536879275,79.40212998426676,68.3524985500207,75.93612762234487,68.32659787806098,68.31776910014726,73.4964219367936,65.42154647669472,69.99177423690806,51.927921449299724,73.98336329235107,70.87544538999819,61.46256272911649,76.09265810331448,78.08166175060451,51.35671580942571,59.2533888893526,58.52028966698414,56.186193211960216,72.72101283722078,62.09221245001392,60.730480274177,43.74062913631087,67.74238774950518,49.79672333502974,61.04041109514231,62.32568507984577,71.26519153131888,47.05092828112401,31.68275738135731,58.871162133015815,71.98603681432941,66.49596681140376,57.22508075112535,50.8463062537034,60.89361871741393,45.89996416577296,56.98960862891956,56.62840398557311,60.37855560476661,72.90127320673301,54.03507801782054,46.65543870370448,49.80813946695051,36.36151030102585,43.89306745259459,45.5317150676357,44.25223915057101,48.6397998851438,40.872802306307264,53.41208669084402,44.85042637795105,43.939053484912414,41.05329634707162,43.36423474123537,46.75106382834316,35.53626168593731,36.15868729043953,37.61484838085109,30.905161659028412,33.37842802510639,34.735039188085054,41.60230013639679,37.59288018528087,36.60945386845407,39.46926815114005,33.73450300799386,35.88886293602788,32.86126466194005,34.17679603577714,29.544037094385036,20.226496301170116,30.795319606658495,37.319033407179575,34.29570613668666,33.76864484772302,34.269588662070724,28.724173197170767,28.632971329557062,24.767262690097393,25.5342641718247,28.768163801681773,30.561560277129214,24.925285923083056,23.35618030425482,24.657426040588497,26.470245821016942,18.741185010460445,15.45814884286494,21.234706098046566,18.574426118325,20.649626772749876,21.50387221654118,20.17841940391405,25.976243371623987,22.057370986171616,21.676860303271074,22.384603226781927,16.766877228434936,23.097982590066156,19.534656117030323,21.514220371089294,16.238519702114043
GENE_PYK4,71.44039156767528,74.45031788298763,93.49278130580693,86.98179801146118,89.00310057538914,60.19077039081811,92.23326416359386,65.52841740786238,75.22438793707306,70.65953859539357,62.01725623580284,55.64568914023938,51.5373463411436,70.22582288856697,52.60081566218219,55.96216079217975,64.48530100641202,39.82291026453979,72.78549839488609,41.145779461848356,62.98008316363061,63.15226058744168,67.3406879324483,61.23795640988261,79.39239898917845,62.23299795343316,69.04142074087763,52.57137332055255,59.388860557361504,71.09812123313495,55.048173409846335,58.10135259648873,64.09180165569465,49.12461348428181,36.96131791323729,56.19526289302508,61.49620553864779,42.25294226832276,57.71911439390758,57.175742259341455,33.85265801583096,43.705177609974854,47.34032215722934,48.47632103833578,43.81898241950715,42.98479329665305,60.45231905591018,47.08162044631964,42.440862264248096,46.16857231538379,49.22794021062765,45.032430618024534,42.48797040569229,38.82574109107785,38.030373610311194,37.73431327116249,42.769929269664196,34.012498742739275,41.58381215546033,46.75948220665556,39.76941217381021,35.20523570634312,29.50960935571751,44.56783894645296,29.226243387869566,39.313906791805046,37.606362071796866,32.58049472928344,31.94513165912323,23.73154980543352,33.8535735183696,34.73343620505965,26.198787574443642,29.927659187906173,30.173343731532785,31.96729999429974,28.820835161035895,21.3542291495555,25.506407603385938,28.113579535962096,30.07922583009508,23.80911207864793,34.25685760988462,18.157331591911657,22.84654562451134,24.26008525390087,23.464044743892956,19.430156743332706,25.07240514736345,24.345918026330008,22.818415296780017,23.38100170309776,20.5187575853041,16.33842348683922,18.967393108098552,21.44411092356819,21.171280746956516,20.52613033288163,21.80611154895252,18.17512341064973,19.76634529291226,21.14874590492552,19.03383896889207
GENE_CS1,59.724474129865214,80.37405127183416,57.77531672960128,60.6701815505482,74.95619743279553,84.57174582401315,72.00799485396227,64.38965651213735,66.7679313824799,53.620544390521445,71.150863601786,73.01716629830698,59.41890985009505,58.5683846715295,64.77585181327746,57.54860093576298,60.28055234960589,79.15611400033143,57.31365723267888,55.68821966708164,52.5415169140328,63.969992967302424,55.361070181719015,50.7974446785852,66.69169647016587,66.7724236455445,49.5451855566626,38.778082064549956,61.32491808759089,47.287343797826026,58.31596976049608,36.33429582800395,57.85838318929854,41.313417266800634,55.42787652608216,49.53310092817132,41.91143099715861,45.44532919856144,52.82949630680349,48.156920220506066,51.029619279434236,60.20387514765913,35.17930037488476,56.53554539705705,45.744692382715414,38.57651163914372,35.333996949636244,42.46411754049579,49.254078356826234,41.61520547636092,51.038175382537155,31.927621911539646,39.96646802619662,31.908772817928597,40.66584943408367,42.89293105977268,34.82577979841557,22.246327145864477,36.93243188144537,37.544649083370004,36.72889959538442,40.34916849387262,28.090526708180892,36.270278193208895,38.16425882233631,23.35324061817863,32.84607204408191,28.517701547600105,30.001621774699434,31.46914982991266,27.306322480324784,26.08101471084966,28.745356300250727,23.422293567809792,22.93822525762467,29.57685099482358,21.773424645580064,28.373232381252855,27.06210751867179,18.4086921675338,21.912793659895218,28.25711439709109,20.08936259371516,21.552072315953914,24.37229941058793,25.072130470951713,21.260964310242585,19.81746175574831,26.03464160966874,26.556055426132883,23.728798070704,20.60126449315095,17.58528371917661,17.247073145140607,20.930184464604753,20.33459503762975,22.84278081746771,20.448242251318792,14.251996254697954,21.05348024380563,15.288475920673765,16.76375894262766,18.268276754777055
GENE_CS2,41.30418195440325,63.911035253065606,71.71177146978245,70.0725872510546,67.62377341982571,58.87707788552913,68.43980232295283,66.21522731478046,53.832380801321484,62.57401616140087,51.636738758938066,59.99906836857213,44.17354975947222,44.29304253551979,62.12764294402514,60.4614461477102,57.38661460082474,52.497511644329194,32.85461584314368,50.08707012725266,53.50250656935961,45.55942680101089,43.748112652091066,58.9376440089244,47.475740435989934,50.61638418442856,52.308735068099644,39.39346523787071,47.18393605392872,54.33943400147359,57.11849752623015,44.65933577674018,42.35303612499733,45.208463282309424,44.56742198444156,51.39390459640982,35.8068541646146,39.911356893552735,34.3195566210362,34.608162411652664,42.66435939209959,44.82572811218186,35.70947529201316,43.69799452720196,45.231514690389055,49.516204860903485,38.39281878309329,34.00781784820907,31.64520894261606,30.483248054214176,42.52662168602438,27.144643205557447,40.75846307848286,29.41291669665342,29.780800276010684,31.84412084710725,28.618325769794588,35.816180811555554,39.264304978705866,27.338435601406008,27.873991779799073,28.58135364276254,31.14464420501916,27.676684514703894,33.66359528165204,32.130386807240704,22.181152033725333,28.62975072850921,32.105364610610536,23.833560414991158,24.23764536296951,23.00237332253441,22.743889147688453,18.060438849595144,18.886015974101422,23.37213017792969,27.78404489573638,20.160162520082864,19.68197889859697,26.836436957846534,17.504898690643852,15.487319605054152,17.75602691063766,17.95742693048934,14.47615462781015,18.940485558367367,21.723362394201065,15.122809450560043,18.711329932108537,19.20588782350863,17.58668462230922,17.9959837596769,17.734552168056894,14.890346386465483,20.46143765526313,19.55167765733004,19.145877756541854,18.474369511833917,12.096480136347768,17.826065877320485,16.99834311706244,11.782241640715341,14.666928258635771
GENE_CS3,69.65605610821866,76.46417335702388,76.7538161114015,62.30479176292842,63.347659724658264,48.5412963994968,67.07804583741267,66.82751711070348,60.26169451778823,70.26252846043839,56.448726148965854,63.71591890294044,49.184557946450546,57.197554008635876,55.26084285919936,57.99515896936046,52.38888203224206,53.75512747412494,60.93743664450653,50.098885851558485,40.23695540040357,66.17959173162733,62.583089722909655,41.33030611513178,55.94957389329373,46.36470426232938,51.56110070031814,51.226666605614355,46.82374460809481,42.36283627950572,42.57196615636914,40.526394084770736,40.68306986826274,45.52656663872181,40.61889672433001,49.63262454927863,54.49450560628212,40.25445381816137,45.20031746059567,46.41961640249014,45.76511385905346,42.783962630318086,46.535916693661655,44.445280428340986,33.412139188392224,45.91291493580255,45.56384897001568,35.2541309165311,39.643095780655756,42.610598533053306,36.712138148338205,43.160856205720506,49.40678581269717,31.571497471855995,27.851580146868205,36.05745325175895,37.52696958236366,32.10481727056014,39.79039648849397,25.65359829472395,34.824143583662256,28.19037935538204,38.35014694112668,38.94236276635571,26.09938807434796,26.622745482885485,32.23380814191142,26.471815281097467,27.480045790224118,27.349863434168572,19.10867259391684,26.38348585093032,23.35695758994626,23.608723085221804,30.366491893250224,19.84295700407323,26.887280726623192,22.514939377879813,22.08541158590822,25.30955064126632,23.353303738417203,23.699293152626787,24.575119834493798,20.054310404240745,18.856253043765346,17.111239546657924,17.635247142771536,28.602303576921372,23.19545265643968,15.298396172660954,15.109479622417032,19.869044578882246,19.726041991708705,19.424538354122035,17.004553584248786,17.10202750481207,18.03956247117193,17.190245545070926,11.182136964668807,15.993987392809123,14.287450063295108,16.63023503584433,23.222008886395628
