,x1,x2,x3,x4
9.01599999999953,7.715416,0.9570556,3.5055,7.011
9.01649999999953,7.7157371,0.9570352,3.5056667,7.0113333
9.01699999999953,7.7160582,0.9570149,3.5058333,7.0116667
9.01749999999953,7.7163793,0.9569946,3.506,7.012
9.01799999999953,7.7167003,0.9569743,3.5061667,7.0123333
9.01849999999953,7.7170214,0.956954,3.5063333,7.0126667
9.01899999999953,7.7173425,0.9569336,3.5065,7.013
9.01949999999953,7.7176635,0.9569133,3.5066667,7.0133333
9.01999999999953,7.7179846,0.956893,3.5068333,7.0136667
9.02049999999953,7.7183056,0.9568727,3.507,7.014
9.02099999999953,7.7186267,0.9568524,3.5071667,7.0143333
9.02149999999953,7.7189477,0.9568321,3.5073333,7.0146667
9.02199999999953,7.7192687,0.9568118,3.5075,7.015
9.02249999999954,7.7195897,0.9567914,3.5076667,7.0153333
9.02299999999954,7.7199108,0.9567711,3.5078333,7.0156667
9.02349999999954,7.7202318,0.9567508,3.508,7.016
9.02399999999954,7.7205528,0.9567305,3.5081667,7.0163333
9.02449999999954,7.7208738,0.9567102,3.5083333,7.0166667
9.02499999999954,7.7211948,0.9566899,3.5085,7.017
9.02549999999954,7.7215158,0.9566696,3.5086667,7.0173333
9.02599999999954,7.7218368,0.9566493,3.5088333,7.0176667
9.02649999999954,7.7221578,0.956629,3.509,7.018
9.02699999999954,7.7224787,0.9566087,3.5091667,7.0183333
9.02749999999954,7.7227997,0.9565884,3.5093333,7.0186667
9.02799999999954,7.7231207,0.9565681,3.5095,7.019
9.02849999999954,7.7234416,0.9565479,3.5096667,7.0193333
9.02899999999954,7.7237626,0.9565276,3.5098333,7.0196667
9.02949999999954,7.7240835,0.9565073,3.51,7.02
9.02999999999954,7.7244045,0.956487,3.5101667,7.0203333
9.03049999999955,7.7247254,0.9564667,3.5103333,7.0206667
9.03099999999955,7.7250464,0.9564464,3.5105,7.021
9.03149999999955,7.7253673,0.9564261,3.5106667,7.0213333
9.03199999999955,7.7256882,0.9564059,3.5108333,7.0216667
9.03249999999955,7.7260092,0.9563856,3.511,7.022
9.03299999999955,7.7263301,0.9563653,3.5111667,7.0223333
9.03349999999955,7.726651,0.956345,3.5113333,7.0226667
9.03399999999955,7.7269719,0.9563247,3.5115,7.023
9.03449999999955,7.7272928,0.9563045,3.5116667,7.0233333
9.03499999999955,7.7276137,0.9562842,3.5118333,7.0236667
9.03549999999955,7.7279346,0.9562639,3.512,7.024
9.03599999999955,7.7282555,0.9562437,3.5121667,7.0243333
9.03649999999955,7.7285764,0.9562234,3.5123333,7.0246667
9.03699999999955,7.7288972,0.9562031,3.5125,7.025
9.03749999999955,7.7292181,0.9561829,3.5126667,7.0253333
9.03799999999955,7.729539,0.9561626,3.5128333,7.0256667
9.03849999999956,7.7298598,0.9561423,3.513,7.026
9.03899999999956,7.7301807,0.9561221,3.5131667,7.0263333
9.03949999999956,7.7305016,0.9561018,3.5133333,7.0266667
9.03999999999956,7.7308224,0.9560816,3.5135,7.027
9.04049999999956,7.7311432,0.9560613,3.5136667,7.0273333
9.04099999999956,7.7314641,0.956041,3.5138333,7.0276667
9.04149999999956,7.7317849,0.9560208,3.514,7.028
9.04199999999956,7.7321057,0.9560005,3.5141667,7.0283333
9.04249999999956,7.7324266,0.9559803,3.5143333,7.0286667
9.04299999999956,7.7327474,0.95596,3.5145,7.029
9.04349999999956,7.7330682,0.9559398,3.5146667,7.0293333
9.04399999999956,7.733389,0.9559195,3.5148333,7.0296667
9.04449999999956,7.7337098,0.9558993,3.515,7.03
9.04499999999956,7.7340306,0.9558791,3.5151667,7.0303333
9.04549999999956,7.7343514,0.9558588,3.5153333,7.0306667
9.04599999999956,7.7346722,0.9558386,3.5155,7.031
9.04649999999956,7.734993,0.9558183,3.5156667,7.0313333
9.04699999999957,7.7353137,0.9557981,3.5158333,7.0316667
9.04749999999957,7.7356345,0.9557779,3.516,7.032
9.04799999999957,7.7359553,0.9557576,3.5161667,7.0323333
9.04849999999957,7.736276,0.9557374,3.5163333,7.0326667
9.04899999999957,7.7365968,0.9557172,3.5165,7.033
9.04949999999957,7.7369175,0.9556969,3.5166667,7.0333333
9.04999999999957,7.7372383,0.9556767,3.5168333,7.0336667
9.05049999999957,7.737559,0.9556565,3.517,7.034
9.05099999999957,7.7378798,0.9556362,3.5171667,7.0343333
9.05149999999957,7.7382005,0.955616,3.5173333,7.0346667
9.05199999999957,7.7385212,0.9555958,3.5175,7.035
9.05249999999957,7.7388419,0.9555756,3.5176667,7.0353333
9.05299999999957,7.7391627,0.9555553,3.5178333,7.0356667
9.05349999999957,7.7394834,0.9555351,3.518,7.036
9.05399999999957,7.7398041,0.9555149,3.5181667,7.0363333
9.05449999999957,7.7401248,0.9554947,3.5183333,7.0366667
9.05499999999958,7.7404455,0.9554745,3.5185,7.037
9.05549999999958,7.7407662,0.9554543,3.5186667,7.0373333
9.05599999999958,7.7410868,0.955434,3.5188333,7.0376667
9.05649999999958,7.7414075,0.9554138,3.519,7.038
9.05699999999958,7.7417282,0.9553936,3.5191667,7.0383333
9.05749999999958,7.7420489,0.9553734,3.5193333,7.0386667
9.05799999999958,7.7423695,0.9553532,3.5195,7.039
9.05849999999958,7.7426902,0.955333,3.5196667,7.0393333
9.05899999999958,7.7430108,0.9553128,3.5198333,7.0396667
9.05949999999958,7.7433315,0.9552926,3.52,7.04
9.05999999999958,7.7436521,0.9552724,3.5201667,7.0403333
9.06049999999958,7.7439728,0.9552522,3.5203333,7.0406667
9.06099999999958,7.7442934,0.955232,3.5205,7.041
9.06149999999958,7.744614,0.9552118,3.5206667,7.0413333
9.06199999999958,7.7449347,0.9551916,3.5208333,7.0416667
9.06249999999958,7.7452553,0.9551714,3.521,7.042
9.06299999999958,7.7455759,0.9551512,3.5211667,7.0423333
9.06349999999959,7.7458965,0.955131,3.5213333,7.0426667
9.06399999999959,7.7462171,0.9551108,3.5215,7.043
9.06449999999959,7.7465377,0.9550906,3.5216667,7.0433333
9.06499999999959,7.7468583,0.9550705,3.5218333,7.0436667
9.06549999999959,7.7471789,0.9550503,3.522,7.044
9.06599999999959,7.7474995,0.9550301,3.5221667,7.0443333
9.06649999999959,7.7478201,0.9550099,3.5223333,7.0446667
9.06699999999959,7.7481406,0.9549897,3.5225,7.045
9.06749999999959,7.7484612,0.9549695,3.5226667,7.0453333
9.06799999999959,7.7487818,0.9549494,3.5228333,7.0456667
9.06849999999959,7.7491023,0.9549292,3.523,7.046
9.06899999999959,7.7494229,0.954909,3.5231667,7.0463333
9.06949999999959,7.7497434,0.9548888,3.5233333,7.0466667
9.06999999999959,7.750064,0.9548687,3.5235,7.047
9.07049999999959,7.7503845,0.9548485,3.5236667,7.0473333
9.07099999999959,7.7507051,0.9548283,3.5238333,7.0476667
9.0714999999996,7.7510256,0.9548082,3.524,7.048
9.0719999999996,7.7513461,0.954788,3.5241667,7.0483333
9.0724999999996,7.7516666,0.9547678,3.5243333,7.0486667
9.0729999999996,7.7519871,0.9547477,3.5245,7.049
9.0734999999996,7.7523077,0.9547275,3.5246667,7.0493333
9.0739999999996,7.7526282,0.9547073,3.5248333,7.0496667
9.0744999999996,7.7529487,0.9546872,3.525,7.05
9.0749999999996,7.7532692,0.954667,3.5251667,7.0503333
9.0754999999996,7.7535896,0.9546469,3.5253333,7.0506667
9.0759999999996,7.7539101,0.9546267,3.5255,7.051
9.0764999999996,7.7542306,0.9546066,3.5256667,7.0513333
9.0769999999996,7.7545511,0.9545864,3.5258333,7.0516667
9.0774999999996,7.7548715,0.9545662,3.526,7.052
9.0779999999996,7.755192,0.9545461,3.5261667,7.0523333
9.0784999999996,7.7555125,0.9545259,3.5263333,7.0526667
9.0789999999996,7.7558329,0.9545058,3.5265,7.053
9.07949999999961,7.7561534,0.9544857,3.5266667,7.0533333
9.07999999999961,7.7564738,0.9544655,3.5268333,7.0536667
9.08049999999961,7.7567943,0.9544454,3.527,7.054
9.08099999999961,7.7571147,0.9544252,3.5271667,7.0543333
9.08149999999961,7.7574351,0.9544051,3.5273333,7.0546667
9.08199999999961,7.7577555,0.9543849,3.5275,7.055
9.08249999999961,7.758076,0.9543648,3.5276667,7.0553333
9.08299999999961,7.7583964,0.9543447,3.5278333,7.0556667
9.08349999999961,7.7587168,0.9543245,3.528,7.056
9.08399999999961,7.7590372,0.9543044,3.5281667,7.0563333
9.08449999999961,7.7593576,0.9542843,3.5283333,7.0566667
9.08499999999961,7.759678,0.9542641,3.5285,7.057
9.08549999999961,7.7599984,0.954244,3.5286667,7.0573333
9.08599999999961,7.7603187,0.9542239,3.5288333,7.0576667
9.08649999999961,7.7606391,0.9542038,3.529,7.058
9.08699999999961,7.7609595,0.9541836,3.5291667,7.0583333
9.08749999999961,7.7612799,0.9541635,3.5293333,7.0586667
9.08799999999962,7.7616002,0.9541434,3.5295,7.059
9.08849999999962,7.7619206,0.9541233,3.5296667,7.0593333
9.08899999999962,7.7622409,0.9541032,3.5298333,7.0596667
9.08949999999962,7.7625613,0.954083,3.53,7.06
9.08999999999962,7.7628816,0.9540629,3.5301667,7.0603333
9.09049999999962,7.763202,0.9540428,3.5303333,7.0606667
9.09099999999962,7.7635223,0.9540227,3.5305,7.061
9.09149999999962,7.7638426,0.9540026,3.5306667,7.0613333
9.09199999999962,7.764163,0.9539825,3.5308333,7.0616667
9.09249999999962,7.7644833,0.9539624,3.531,7.062
9.09299999999962,7.7648036,0.9539423,3.5311667,7.0623333
9.09349999999962,7.7651239,0.9539221,3.5313333,7.0626667
9.09399999999962,7.7654442,0.953902,3.5315,7.063
9.09449999999962,7.7657645,0.9538819,3.5316667,7.0633333
9.09499999999962,7.7660848,0.9538618,3.5318333,7.0636667
9.09549999999962,7.7664051,0.9538417,3.532,7.064
9.09599999999963,7.7667254,0.9538216,3.5321667,7.0643333
9.09649999999963,7.7670456,0.9538015,3.5323333,7.0646667
9.09699999999963,7.7673659,0.9537814,3.5325,7.065
9.09749999999963,7.7676862,0.9537613,3.5326667,7.0653333
9.09799999999963,7.7680064,0.9537413,3.5328333,7.0656667
9.09849999999963,7.7683267,0.9537212,3.533,7.066
9.09899999999963,7.768647,0.9537011,3.5331667,7.0663333
9.09949999999963,7.7689672,0.953681,3.5333333,7.0666667
9.09999999999963,7.7692874,0.9536609,3.5335,7.067
9.10049999999963,7.7696077,0.9536408,3.5336667,7.0673333
9.10099999999963,7.7699279,0.9536207,3.5338333,7.0676667
9.10149999999963,7.7702481,0.9536006,3.534,7.068
9.10199999999963,7.7705684,0.9535806,3.5341667,7.0683333
9.10249999999963,7.7708886,0.9535605,3.5343333,7.0686667
9.10299999999963,7.7712088,0.9535404,3.5345,7.069
9.10349999999963,7.771529,0.9535203,3.5346667,7.0693333
9.10399999999964,7.7718492,0.9535002,3.5348333,7.0696667
9.10449999999964,7.7721694,0.9534802,3.535,7.07
9.10499999999964,7.7724896,0.9534601,3.5351667,7.0703333
9.10549999999964,7.7728098,0.95344,3.5353333,7.0706667
9.10599999999964,7.77313,0.9534199,3.5355,7.071
9.10649999999964,7.7734501,0.9533999,3.5356667,7.0713333
9.10699999999964,7.7737703,0.9533798,3.5358333,7.0716667
9.10749999999964,7.7740905,0.9533597,3.536,7.072
9.10799999999964,7.7744106,0.9533397,3.5361667,7.0723333
9.10849999999964,7.7747308,0.9533196,3.5363333,7.0726667
9.10899999999964,7.775051,0.9532996,3.5365,7.073
9.10949999999964,7.7753711,0.9532795,3.5366667,7.0733333
9.10999999999964,7.7756913,0.9532594,3.5368333,7.0736667
9.11049999999964,7.7760114,0.9532394,3.537,7.074
9.11099999999964,7.7763315,0.9532193,3.5371667,7.0743333
9.11149999999964,7.7766516,0.9531993,3.5373333,7.0746667
9.11199999999964,7.7769718,0.9531792,3.5375,7.075
9.11249999999965,7.7772919,0.9531592,3.5376667,7.0753333
9.11299999999965,7.777612,0.9531391,3.5378333,7.0756667
9.11349999999965,7.7779321,0.9531191,3.538,7.076
9.11399999999965,7.7782522,0.953099,3.5381667,7.0763333
9.11449999999965,7.7785723,0.953079,3.5383333,7.0766667
9.11499999999965,7.7788924,0.9530589,3.5385,7.077
9.11549999999965,7.7792125,0.9530389,3.5386667,7.0773333
9.11599999999965,7.7795326,0.9530188,3.5388333,7.0776667
9.11649999999965,7.7798527,0.9529988,3.539,7.078
9.11699999999965,7.7801727,0.9529787,3.5391667,7.0783333
9.11749999999965,7.7804928,0.9529587,3.5393333,7.0786667
9.11799999999965,7.7808129,0.9529387,3.5395,7.079
9.11849999999965,7.7811329,0.9529186,3.5396667,7.0793333
9.11899999999965,7.781453,0.9528986,3.5398333,7.0796667
9.11949999999965,7.781773,0.9528786,3.54,7.08
9.11999999999965,7.7820931,0.9528585,3.5401667,7.0803333
9.12049999999966,7.7824131,0.9528385,3.5403333,7.0806667
9.12099999999966,7.7827331,0.9528185,3.5405,7.081
9.12149999999966,7.7830532,0.9527984,3.5406667,7.0813333
9.12199999999966,7.7833732,0.9527784,3.5408333,7.0816667
9.12249999999966,7.7836932,0.9527584,3.541,7.082
9.12299999999966,7.7840132,0.9527384,3.5411667,7.0823333
9.12349999999966,7.7843332,0.9527183,3.5413333,7.0826667
9.12399999999966,7.7846532,0.9526983,3.5415,7.083
9.12449999999966,7.7849732,0.9526783,3.5416667,7.0833333
9.12499999999966,7.7852932,0.9526583,3.5418333,7.0836667
9.12549999999966,7.7856132,0.9526383,3.542,7.084
9.12599999999966,7.7859332,0.9526183,3.5421667,7.0843333
9.12649999999966,7.7862532,0.9525982,3.5423333,7.0846667
9.12699999999966,7.7865731,0.9525782,3.5425,7.085
9.12749999999966,7.7868931,0.9525582,3.5426667,7.0853333
9.12799999999966,7.7872131,0.9525382,3.5428333,7.0856667
9.12849999999966,7.787533,0.9525182,3.543,7.086
9.12899999999967,7.787853,0.9524982,3.5431667,7.0863333
9.12949999999967,7.7881729,0.9524782,3.5433333,7.0866667
9.12999999999967,7.7884929,0.9524582,3.5435,7.087
9.13049999999967,7.7888128,0.9524382,3.5436667,7.0873333
9.13099999999967,7.7891327,0.9524182,3.5438333,7.0876667
9.13149999999967,7.7894527,0.9523982,3.544,7.088
9.13199999999967,7.7897726,0.9523782,3.5441667,7.0883333
9.13249999999967,7.7900925,0.9523582,3.5443333,7.0886667
9.13299999999967,7.7904124,0.9523382,3.5445,7.089
9.13349999999967,7.7907323,0.9523182,3.5446667,7.0893333
9.13399999999967,7.7910522,0.9522982,3.5448333,7.0896667
9.13449999999967,7.7913721,0.9522782,3.545,7.09
9.13499999999967,7.791692,0.9522582,3.5451667,7.0903333
9.13549999999967,7.7920119,0.9522382,3.5453333,7.0906667
9.13599999999967,7.7923318,0.9522183,3.5455,7.091
9.13649999999967,7.7926517,0.9521983,3.5456667,7.0913333
9.13699999999968,7.7929715,0.9521783,3.5458333,7.0916667
9.13749999999968,7.7932914,0.9521583,3.546,7.092
9.13799999999968,7.7936113,0.9521383,3.5461667,7.0923333
9.13849999999968,7.7939311,0.9521183,3.5463333,7.0926667
9.13899999999968,7.794251,0.9520984,3.5465,7.093
9.13949999999968,7.7945708,0.9520784,3.5466667,7.0933333
9.13999999999968,7.7948907,0.9520584,3.5468333,7.0936667
9.14049999999968,7.7952105,0.9520384,3.547,7.094
9.14099999999968,7.7955303,0.9520185,3.5471667,7.0943333
9.14149999999968,7.7958502,0.9519985,3.5473333,7.0946667
9.14199999999968,7.79617,0.9519785,3.5475,7.095
9.14249999999968,7.7964898,0.9519585,3.5476667,7.0953333
9.14299999999968,7.7968096,0.9519386,3.5478333,7.0956667
9.14349999999968,7.7971294,0.9519186,3.548,7.096
9.14399999999968,7.7974492,0.9518987,3.5481667,7.0963333
9.14449999999968,7.797769,0.9518787,3.5483333,7.0966667
9.14499999999969,7.7980888,0.9518587,3.5485,7.097
9.14549999999969,7.7984086,0.9518388,3.5486667,7.0973333
9.14599999999969,7.7987284,0.9518188,3.5488333,7.0976667
9.14649999999969,7.7990482,0.9517988,3.549,7.098
9.14699999999969,7.799368,0.9517789,3.5491667,7.0983333
9.14749999999969,7.7996877,0.9517589,3.5493333,7.0986667
9.14799999999969,7.8000075,0.951739,3.5495,7.099
9.14849999999969,7.8003272,0.951719,3.5496667,7.0993333
9.14899999999969,7.800647,0.9516991,3.5498333,7.0996667
9.14949999999969,7.8009667,0.9516791,3.55,7.1
9.14999999999969,7.8012865,0.9516592,3.5501667,7.1003333
9.15049999999969,7.8016062,0.9516392,3.5503333,7.1006667
9.15099999999969,7.801926,0.9516193,3.5505,7.101
9.15149999999969,7.8022457,0.9515994,3.5506667,7.1013333
9.15199999999969,7.8025654,0.9515794,3.5508333,7.1016667
9.15249999999969,7.8028851,0.9515595,3.551,7.102
9.15299999999969,7.8032048,0.9515395,3.5511667,7.1023333
9.1534999999997,7.8035246,0.9515196,3.5513333,7.1026667
9.1539999999997,7.8038443,0.9514997,3.5515,7.103
9.1544999999997,7.804164,0.9514797,3.5516667,7.1033333
9.1549999999997,7.8044837,0.9514598,3.5518333,7.1036667
9.1554999999997,7.8048033,0.9514399,3.552,7.104
9.1559999999997,7.805123,0.9514199,3.5521667,7.1043333
9.1564999999997,7.8054427,0.9514,3.5523333,7.1046667
9.1569999999997,7.8057624,0.9513801,3.5525,7.105
9.1574999999997,7.8060821,0.9513601,3.5526667,7.1053333
9.1579999999997,7.8064017,0.9513402,3.5528333,7.1056667
9.1584999999997,7.8067214,0.9513203,3.553,7.106
9.1589999999997,7.807041,0.9513004,3.5531667,7.1063333
9.1594999999997,7.8073607,0.9512804,3.5533333,7.1066667
9.1599999999997,7.8076803,0.9512605,3.5535,7.107
9.1604999999997,7.808,0.9512406,3.5536667,7.1073333
9.1609999999997,7.8083196,0.9512207,3.5538333,7.1076667
9.16149999999971,7.8086392,0.9512008,3.554,7.108
9.16199999999971,7.8089588,0.9511809,3.5541667,7.1083333
9.16249999999971,7.8092785,0.9511609,3.5543333,7.1086667
9.16299999999971,7.8095981,0.951141,3.5545,7.109
9.16349999999971,7.8099177,0.9511211,3.5546667,7.1093333
9.16399999999971,7.8102373,0.9511012,3.5548333,7.1096667
9.16449999999971,7.8105569,0.9510813,3.555,7.11
9.16499999999971,7.8108765,0.9510614,3.5551667,7.1103333
9.16549999999971,7.8111961,0.9510415,3.5553333,7.1106667
9.16599999999971,7.8115157,0.9510216,3.5555,7.111
9.16649999999971,7.8118352,0.9510017,3.5556667,7.1113333
9.16699999999971,7.8121548,0.9509818,3.5558333,7.1116667
9.16749999999971,7.8124744,0.9509619,3.556,7.112
9.16799999999971,7.812794,0.950942,3.5561667,7.1123333
9.16849999999971,7.8131135,0.9509221,3.5563333,7.1126667
9.16899999999971,7.8134331,0.9509022,3.5565,7.113
9.16949999999972,7.8137526,0.9508823,3.5566667,7.1133333
9.16999999999972,7.8140722,0.9508624,3.5568333,7.1136667
9.17049999999972,7.8143917,0.9508425,3.557,7.114
9.17099999999972,7.8147112,0.9508226,3.5571667,7.1143333
9.17149999999972,7.8150308,0.9508027,3.5573333,7.1146667
9.17199999999972,7.8153503,0.9507829,3.5575,7.115
9.17249999999972,7.8156698,0.950763,3.5576667,7.1153333
9.17299999999972,7.8159893,0.9507431,3.5578333,7.1156667
9.17349999999972,7.8163088,0.9507232,3.558,7.116
9.17399999999972,7.8166283,0.9507033,3.5581667,7.1163333
9.17449999999972,7.8169478,0.9506834,3.5583333,7.1166667
9.17499999999972,7.8172673,0.9506636,3.5585,7.117
9.17549999999972,7.8175868,0.9506437,3.5586667,7.1173333
9.17599999999972,7.8179063,0.9506238,3.5588333,7.1176667
9.17649999999972,7.8182258,0.9506039,3.559,7.118
9.17699999999972,7.8185453,0.9505841,3.5591667,7.1183333
9.17749999999972,7.8188647,0.9505642,3.5593333,7.1186667
9.17799999999973,7.8191842,0.9505443,3.5595,7.119
9.17849999999973,7.8195037,0.9505245,3.5596667,7.1193333
9.17899999999973,7.8198231,0.9505046,3.5598333,7.1196667
9.17949999999973,7.8201426,0.9504847,3.56,7.12
9.17999999999973,7.820462,0.9504649,3.5601667,7.1203333
9.18049999999973,7.8207815,0.950445,3.5603333,7.1206667
9.18099999999973,7.8211009,0.9504251,3.5605,7.121
9.18149999999973,7.8214203,0.9504053,3.5606667,7.1213333
9.18199999999973,7.8217398,0.9503854,3.5608333,7.1216667
9.18249999999973,7.8220592,0.9503656,3.561,7.122
9.18299999999973,7.8223786,0.9503457,3.5611667,7.1223333
9.18349999999973,7.822698,0.9503258,3.5613333,7.1226667
9.18399999999973,7.8230174,0.950306,3.5615,7.123
9.18449999999973,7.8233368,0.9502861,3.5616667,7.1233333
9.18499999999973,7.8236562,0.9502663,3.5618333,7.1236667
9.18549999999973,7.8239756,0.9502464,3.562,7.124
9.18599999999974,7.824295,0.9502266,3.5621667,7.1243333
9.18649999999974,7.8246144,0.9502067,3.5623333,7.1246667
9.18699999999974,7.8249337,0.9501869,3.5625,7.125
9.18749999999974,7.8252531,0.9501671,3.5626667,7.1253333
9.18799999999974,7.8255725,0.9501472,3.5628333,7.1256667
9.18849999999974,7.8258918,0.9501274,3.563,7.126
9.18899999999974,7.8262112,0.9501075,3.5631667,7.1263333
9.18949999999974,7.8265306,0.9500877,3.5633333,7.1266667
9.18999999999974,7.8268499,0.9500679,3.5635,7.127
9.19049999999974,7.8271692,0.950048,3.5636667,7.1273333
9.19099999999974,7.8274886,0.9500282,3.5638333,7.1276667
9.19149999999974,7.8278079,0.9500084,3.564,7.128
9.19199999999974,7.8281272,0.9499885,3.5641667,7.1283333
9.19249999999974,7.8284466,0.9499687,3.5643333,7.1286667
9.19299999999974,7.8287659,0.9499489,3.5645,7.129
9.19349999999974,7.8290852,0.949929,3.5646667,7.1293333
9.19399999999975,7.8294045,0.9499092,3.5648333,7.1296667
9.19449999999975,7.8297238,0.9498894,3.565,7.13
9.19499999999975,7.8300431,0.9498696,3.5651667,7.1303333
9.19549999999975,7.8303624,0.9498497,3.5653333,7.1306667
9.19599999999975,7.8306817,0.9498299,3.5655,7.131
9.19649999999975,7.831001,0.9498101,3.5656667,7.1313333
9.19699999999975,7.8313202,0.9497903,3.5658333,7.1316667
9.19749999999975,7.8316395,0.9497705,3.566,7.132
9.19799999999975,7.8319588,0.9497507,3.5661667,7.1323333
9.19849999999975,7.832278,0.9497308,3.5663333,7.1326667
9.19899999999975,7.8325973,0.949711,3.5665,7.133
9.19949999999975,7.8329166,0.9496912,3.5666667,7.1333333
9.19999999999975,7.8332358,0.9496714,3.5668333,7.1336667
9.20049999999975,7.8335551,0.9496516,3.567,7.134
9.20099999999975,7.8338743,0.9496318,3.5671667,7.1343333
9.20149999999975,7.8341935,0.949612,3.5673333,7.1346667
9.20199999999975,7.8345128,0.9495922,3.5675,7.135
9.20249999999976,7.834832,0.9495724,3.5676667,7.1353333
9.20299999999976,7.8351512,0.9495526,3.5678333,7.1356667
9.20349999999976,7.8354704,0.9495328,3.568,7.136
9.20399999999976,7.8357896,0.949513,3.5681667,7.1363333
9.20449999999976,7.8361088,0.9494932,3.5683333,7.1366667
9.20499999999976,7.836428,0.9494734,3.5685,7.137
9.20549999999976,7.8367472,0.9494536,3.5686667,7.1373333
9.20599999999976,7.8370664,0.9494338,3.5688333,7.1376667
9.20649999999976,7.8373856,0.949414,3.569,7.138
9.20699999999976,7.8377048,0.9493942,3.5691667,7.1383333
9.20749999999976,7.8380239,0.9493744,3.5693333,7.1386667
9.20799999999976,7.8383431,0.9493546,3.5695,7.139
9.20849999999976,7.8386623,0.9493349,3.5696667,7.1393333
9.20899999999976,7.8389814,0.9493151,3.5698333,7.1396667
9.20949999999976,7.8393006,0.9492953,3.57,7.14
9.20999999999976,7.8396197,0.9492755,3.5701667,7.1403333
9.21049999999977,7.8399389,0.9492557,3.5703333,7.1406667
9.21099999999977,7.840258,0.9492359,3.5705,7.141
9.21149999999977,7.8405772,0.9492162,3.5706667,7.1413333
9.21199999999977,7.8408963,0.9491964,3.5708333,7.1416667
9.21249999999977,7.8412154,0.9491766,3.571,7.142
9.21299999999977,7.8415345,0.9491568,3.5711667,7.1423333
9.21349999999977,7.8418536,0.9491371,3.5713333,7.1426667
9.21399999999977,7.8421728,0.9491173,3.5715,7.143
9.21449999999977,7.8424919,0.9490975,3.5716667,7.1433333
9.21499999999977,7.842811,0.9490778,3.5718333,7.1436667
9.21549999999977,7.8431301,0.949058,3.572,7.144
9.21599999999977,7.8434491,0.9490382,3.5721667,7.1443333
9.21649999999977,7.8437682,0.9490185,3.5723333,7.1446667
9.21699999999977,7.8440873,0.9489987,3.5725,7.145
9.21749999999977,7.8444064,0.9489789,3.5726667,7.1453333
9.21799999999977,7.8447255,0.9489592,3.5728333,7.1456667
9.21849999999977,7.8450445,0.9489394,3.573,7.146
9.21899999999978,7.8453636,0.9489197,3.5731667,7.1463333
9.21949999999978,7.8456826,0.9488999,3.5733333,7.1466667
9.21999999999978,7.8460017,0.9488802,3.5735,7.147
9.22049999999978,7.8463207,0.9488604,3.5736667,7.1473333
9.22099999999978,7.8466398,0.9488407,3.5738333,7.1476667
9.22149999999978,7.8469588,0.9488209,3.574,7.148
9.22199999999978,7.8472778,0.9488012,3.5741667,7.1483333
9.22249999999978,7.8475969,0.9487814,3.5743333,7.1486667
9.22299999999978,7.8479159,0.9487617,3.5745,7.149
9.22349999999978,7.8482349,0.9487419,3.5746667,7.1493333
9.22399999999978,7.8485539,0.9487222,3.5748333,7.1496667
9.22449999999978,7.8488729,0.9487024,3.575,7.15
9.22499999999978,7.8491919,0.9486827,3.5751667,7.1503333
9.22549999999978,7.8495109,0.9486629,3.5753333,7.1506667
9.22599999999978,7.8498299,0.9486432,3.5755,7.151
9.22649999999978,7.8501489,0.9486235,3.5756667,7.1513333
9.22699999999979,7.8504679,0.9486037,3.5758333,7.1516667
9.22749999999979,7.8507869,0.948584,3.576,7.152
9.22799999999979,7.8511058,0.9485643,3.5761667,7.1523333
9.22849999999979,7.8514248,0.9485445,3.5763333,7.1526667
9.22899999999979,7.8517438,0.9485248,3.5765,7.153
9.22949999999979,7.8520627,0.9485051,3.5766667,7.1533333
9.22999999999979,7.8523817,0.9484854,3.5768333,7.1536667
9.23049999999979,7.8527006,0.9484656,3.577,7.154
9.23099999999979,7.8530196,0.9484459,3.5771667,7.1543333
9.23149999999979,7.8533385,0.9484262,3.5773333,7.1546667
9.23199999999979,7.8536574,0.9484065,3.5775,7.155
9.23249999999979,7.8539764,0.9483867,3.5776667,7.1553333
9.23299999999979,7.8542953,0.948367,3.5778333,7.1556667
9.23349999999979,7.8546142,0.9483473,3.578,7.156
9.23399999999979,7.8549331,0.9483276,3.5781667,7.1563333
9.23449999999979,7.855252,0.9483079,3.5783333,7.1566667
9.2349999999998,7.8555709,0.9482882,3.5785,7.157
9.2354999999998,7.8558898,0.9482684,3.5786667,7.1573333
9.2359999999998,7.8562087,0.9482487,3.5788333,7.1576667
9.2364999999998,7.8565276,0.948229,3.579,7.158
9.2369999999998,7.8568465,0.9482093,3.5791667,7.1583333
9.2374999999998,7.8571654,0.9481896,3.5793333,7.1586667
9.2379999999998,7.8574843,0.9481699,3.5795,7.159
9.2384999999998,7.8578031,0.9481502,3.5796667,7.1593333
9.2389999999998,7.858122,0.9481305,3.5798333,7.1596667
9.2394999999998,7.8584408,0.9481108,3.58,7.16
9.2399999999998,7.8587597,0.9480911,3.5801667,7.1603333
9.2404999999998,7.8590786,0.9480714,3.5803333,7.1606667
9.2409999999998,7.8593974,0.9480517,3.5805,7.161
9.2414999999998,7.8597162,0.948032,3.5806667,7.1613333
9.2419999999998,7.8600351,0.9480123,3.5808333,7.1616667
9.2424999999998,7.8603539,0.9479926,3.581,7.162
9.2429999999998,7.8606727,0.9479729,3.5811667,7.1623333
9.24349999999981,7.8609915,0.9479532,3.5813333,7.1626667
